order_id,date,year,month,month_name,quarter,weekday,category,region,sales_rep,payment_mode,unit_price,quantity,discount_pct,revenue,cost,profit,profit_margin,age_segment,returned
ORD-01162,2023-01-16,2023,1,Jan,Q1,Monday,Sports & Fitness,West,Rep_11,UPI,22619.21,1,0,22619.21,15833.45,6785.76,30.0,36-45,False
ORD-01163,2023-01-16,2023,1,Jan,Q1,Monday,Home & Living,South,Rep_13,Net Banking,16105.86,1,10,14495.27,9421.93,5073.34,35.0,46-55,False
ORD-01164,2023-01-16,2023,1,Jan,Q1,Monday,Sports & Fitness,North,Rep_18,Credit Card,18387.09,2,0,36774.18,25741.93,11032.25,30.0,26-35,False
ORD-01165,2023-01-17,2023,1,Jan,Q1,Tuesday,Clothing,South,Rep_12,Credit Card,494.63,2,5,939.8,545.08,394.72,42.0,26-35,True
ORD-01166,2023-01-17,2023,1,Jan,Q1,Tuesday,Sports & Fitness,East,Rep_20,Credit Card,22427.09,1,0,22427.09,15698.96,6728.13,30.0,18-25,False
ORD-01167,2023-01-17,2023,1,Jan,Q1,Tuesday,Beauty & Personal Care,South,Rep_14,Credit Card,209.51,1,0,209.51,108.95,100.56,48.0,18-25,False
ORD-01168,2023-01-17,2023,1,Jan,Q1,Tuesday,Beauty & Personal Care,North,Rep_08,Cash,2360.24,1,15,2006.2,1043.22,962.98,48.0,18-25,False
ORD-01169,2023-01-17,2023,1,Jan,Q1,Tuesday,Home & Living,West,Rep_18,Debit Card,10838.71,1,10,9754.84,6340.65,3414.19,35.0,46-55,False
ORD-01170,2023-01-17,2023,1,Jan,Q1,Tuesday,Food & Grocery,North,Rep_16,UPI,1174.76,1,15,998.55,778.87,219.68,22.0,55+,False
ORD-01171,2023-01-17,2023,1,Jan,Q1,Tuesday,Home & Living,North,Rep_15,Net Banking,27327.75,1,20,21862.2,14210.43,7651.77,35.0,46-55,False
ORD-01172,2023-01-17,2023,1,Jan,Q1,Tuesday,Home & Living,East,Rep_12,Credit Card,13184.69,1,0,13184.69,8570.05,4614.64,35.0,26-35,False
ORD-01173,2023-01-17,2023,1,Jan,Q1,Tuesday,Beauty & Personal Care,West,Rep_03,UPI,5883.79,1,0,5883.79,3059.57,2824.22,48.0,36-45,False
ORD-01174,2023-01-18,2023,1,Jan,Q1,Wednesday,Electronics,West,Rep_08,Net Banking,11064.95,1,0,11064.95,9073.26,1991.69,18.0,46-55,False
ORD-01175,2023-01-18,2023,1,Jan,Q1,Wednesday,Sports & Fitness,East,Rep_19,Credit Card,5497.34,1,5,5222.47,3655.73,1566.74,30.0,46-55,False
ORD-01176,2023-01-18,2023,1,Jan,Q1,Wednesday,Electronics,Central,Rep_01,Credit Card,17914.17,1,15,15227.04,12486.17,2740.87,18.0,55+,False
ORD-01177,2023-01-18,2023,1,Jan,Q1,Wednesday,Food & Grocery,West,Rep_04,UPI,1453.45,1,0,1453.45,1133.69,319.76,22.0,18-25,True
ORD-01178,2023-01-18,2023,1,Jan,Q1,Wednesday,Sports & Fitness,South,Rep_11,Credit Card,6094.1,1,0,6094.1,4265.87,1828.23,30.0,26-35,False
ORD-01179,2023-01-18,2023,1,Jan,Q1,Wednesday,Food & Grocery,North,Rep_03,Debit Card,842.43,1,0,842.43,657.1,185.33,22.0,46-55,False
ORD-01180,2023-01-18,2023,1,Jan,Q1,Wednesday,Electronics,East,Rep_20,Credit Card,13536.75,1,0,13536.75,11100.14,2436.61,18.0,46-55,False
ORD-01181,2023-01-18,2023,1,Jan,Q1,Wednesday,Food & Grocery,East,Rep_01,Credit Card,989.58,1,5,940.1,733.28,206.82,22.0,36-45,False
ORD-01182,2023-01-18,2023,1,Jan,Q1,Wednesday,Home & Living,East,Rep_15,Credit Card,1536.31,2,5,2918.99,1897.34,1021.65,35.0,18-25,False
ORD-01183,2023-01-18,2023,1,Jan,Q1,Wednesday,Electronics,South,Rep_19,UPI,9219.03,2,20,14750.45,12095.37,2655.08,18.0,26-35,False
ORD-01184,2023-01-18,2023,1,Jan,Q1,Wednesday,Food & Grocery,East,Rep_20,Debit Card,209.62,1,10,188.66,147.15,41.51,22.0,46-55,False
ORD-01185,2023-01-19,2023,1,Jan,Q1,Thursday,Home & Living,Central,Rep_18,UPI,5629.06,1,0,5629.06,3658.89,1970.17,35.0,26-35,False
ORD-01186,2023-01-19,2023,1,Jan,Q1,Thursday,Clothing,South,Rep_15,Debit Card,4807.17,1,0,4807.17,2788.16,2019.01,42.0,36-45,False
ORD-01187,2023-01-19,2023,1,Jan,Q1,Thursday,Clothing,South,Rep_05,UPI,5752.51,1,0,5752.51,3336.46,2416.05,42.0,36-45,False
ORD-01188,2023-01-19,2023,1,Jan,Q1,Thursday,Electronics,East,Rep_12,UPI,64569.4,2,0,129138.8,105893.82,23244.98,18.0,36-45,False
ORD-01189,2023-01-19,2023,1,Jan,Q1,Thursday,Food & Grocery,South,Rep_04,Debit Card,1286.0,1,0,1286.0,1003.08,282.92,22.0,46-55,False
ORD-01190,2023-01-19,2023,1,Jan,Q1,Thursday,Food & Grocery,Central,Rep_02,Net Banking,1354.91,1,0,1354.91,1056.83,298.08,22.0,36-45,False
ORD-01191,2023-01-19,2023,1,Jan,Q1,Thursday,Food & Grocery,North,Rep_16,Credit Card,1120.5,1,0,1120.5,873.99,246.51,22.0,18-25,False
ORD-01192,2023-01-19,2023,1,Jan,Q1,Thursday,Clothing,West,Rep_19,Credit Card,2312.83,1,0,2312.83,1341.44,971.39,42.0,26-35,False
ORD-01193,2023-01-19,2023,1,Jan,Q1,Thursday,Home & Living,West,Rep_18,Credit Card,26781.5,1,5,25442.42,16537.57,8904.85,35.0,55+,False
ORD-01194,2023-01-19,2023,1,Jan,Q1,Thursday,Clothing,North,Rep_10,Cash,7332.87,1,0,7332.87,4253.06,3079.81,42.0,26-35,False
ORD-01195,2023-01-19,2023,1,Jan,Q1,Thursday,Electronics,West,Rep_03,Credit Card,56451.29,1,5,53628.73,43975.56,9653.17,18.0,36-45,True
ORD-01196,2023-01-19,2023,1,Jan,Q1,Thursday,Home & Living,North,Rep_14,Debit Card,12737.01,1,0,12737.01,8279.06,4457.95,35.0,26-35,False
ORD-01197,2023-01-20,2023,1,Jan,Q1,Friday,Clothing,Central,Rep_20,Credit Card,4694.56,1,25,3520.92,2042.13,1478.79,42.0,18-25,False
ORD-01198,2023-01-20,2023,1,Jan,Q1,Friday,Food & Grocery,West,Rep_09,Debit Card,1840.98,1,0,1840.98,1435.96,405.02,22.0,26-35,False
ORD-01199,2023-01-20,2023,1,Jan,Q1,Friday,Food & Grocery,North,Rep_17,Credit Card,488.17,1,0,488.17,380.77,107.4,22.0,26-35,False
ORD-01200,2023-01-20,2023,1,Jan,Q1,Friday,Home & Living,East,Rep_10,Credit Card,5324.43,1,0,5324.43,3460.88,1863.55,35.0,26-35,False
ORD-01201,2023-01-20,2023,1,Jan,Q1,Friday,Electronics,South,Rep_07,UPI,72708.02,1,0,72708.02,59620.58,13087.44,18.0,46-55,False
ORD-01202,2023-01-20,2023,1,Jan,Q1,Friday,Electronics,East,Rep_14,Credit Card,38485.17,5,0,192425.85,157789.2,34636.65,18.0,26-35,False
ORD-01203,2023-01-20,2023,1,Jan,Q1,Friday,Food & Grocery,West,Rep_12,Credit Card,1229.7,4,15,4180.98,3261.16,919.82,22.0,46-55,False
ORD-01204,2023-01-20,2023,1,Jan,Q1,Friday,Electronics,Central,Rep_11,UPI,69999.91,1,0,69999.91,57399.93,12599.98,18.0,36-45,False
ORD-01205,2023-01-20,2023,1,Jan,Q1,Friday,Food & Grocery,North,Rep_01,Net Banking,1941.41,3,0,5824.23,4542.9,1281.33,22.0,26-35,False
ORD-01206,2023-01-21,2023,1,Jan,Q1,Saturday,Food & Grocery,West,Rep_12,Credit Card,2322.31,1,0,2322.31,1811.4,510.91,22.0,46-55,False
ORD-01207,2023-01-21,2023,1,Jan,Q1,Saturday,Food & Grocery,East,Rep_13,Cash,1146.94,1,0,1146.94,894.61,252.33,22.0,46-55,False
ORD-01208,2023-01-21,2023,1,Jan,Q1,Saturday,Sports & Fitness,North,Rep_04,UPI,4776.23,1,0,4776.23,3343.36,1432.87,30.0,26-35,False
ORD-01209,2023-01-21,2023,1,Jan,Q1,Saturday,Clothing,Central,Rep_05,Credit Card,4775.12,1,0,4775.12,2769.57,2005.55,42.0,18-25,False
ORD-01210,2023-01-21,2023,1,Jan,Q1,Saturday,Food & Grocery,West,Rep_03,Credit Card,1625.81,1,0,1625.81,1268.13,357.68,22.0,46-55,False
ORD-01211,2023-01-21,2023,1,Jan,Q1,Saturday,Home & Living,West,Rep_15,UPI,4551.79,1,25,3413.84,2219.0,1194.84,35.0,46-55,False
ORD-01212,2023-01-21,2023,1,Jan,Q1,Saturday,Beauty & Personal Care,South,Rep_11,Credit Card,1627.75,2,0,3255.5,1692.86,1562.64,48.0,18-25,False
ORD-01213,2023-01-21,2023,1,Jan,Q1,Saturday,Clothing,South,Rep_02,Debit Card,5269.89,2,0,10539.78,6113.07,4426.71,42.0,18-25,False
ORD-01214,2023-01-21,2023,1,Jan,Q1,Saturday,Electronics,South,Rep_10,Credit Card,39585.79,1,0,39585.79,32460.35,7125.44,18.0,46-55,False
ORD-01215,2023-01-21,2023,1,Jan,Q1,Saturday,Food & Grocery,East,Rep_15,UPI,2443.72,2,20,3909.95,3049.76,860.19,22.0,55+,False
ORD-01216,2023-01-21,2023,1,Jan,Q1,Saturday,Electronics,Central,Rep_19,UPI,13192.37,1,20,10553.9,8654.2,1899.7,18.0,26-35,False
ORD-01217,2023-01-21,2023,1,Jan,Q1,Saturday,Electronics,North,Rep_04,UPI,20540.28,1,5,19513.27,16000.88,3512.39,18.0,46-55,False
ORD-01218,2023-01-21,2023,1,Jan,Q1,Saturday,Electronics,West,Rep_02,Credit Card,60128.16,2,0,120256.32,98610.18,21646.14,18.0,26-35,False
ORD-01219,2023-01-21,2023,1,Jan,Q1,Saturday,Food & Grocery,North,Rep_12,Cash,2298.16,1,0,2298.16,1792.56,505.6,22.0,26-35,False
ORD-01220,2023-01-21,2023,1,Jan,Q1,Saturday,Home & Living,North,Rep_11,Credit Card,5203.19,2,5,9886.06,6425.94,3460.12,35.0,18-25,False
ORD-01221,2023-01-22,2023,1,Jan,Q1,Sunday,Clothing,West,Rep_20,Cash,8465.18,1,10,7618.66,4418.82,3199.84,42.0,26-35,False
ORD-01222,2023-01-22,2023,1,Jan,Q1,Sunday,Electronics,South,Rep_13,Credit Card,37058.61,1,0,37058.61,30388.06,6670.55,18.0,36-45,False
ORD-01223,2023-01-22,2023,1,Jan,Q1,Sunday,Food & Grocery,West,Rep_11,UPI,946.06,1,0,946.06,737.93,208.13,22.0,36-45,False
ORD-01224,2023-01-22,2023,1,Jan,Q1,Sunday,Home & Living,West,Rep_17,Credit Card,7427.05,2,0,14854.1,9655.17,5198.93,35.0,36-45,False
ORD-01225,2023-01-22,2023,1,Jan,Q1,Sunday,Electronics,South,Rep_07,Debit Card,45192.76,2,5,85866.24,70410.32,15455.92,18.0,46-55,False
ORD-01226,2023-01-22,2023,1,Jan,Q1,Sunday,Beauty & Personal Care,North,Rep_10,UPI,824.5,3,5,2349.82,1221.91,1127.91,48.0,18-25,False
ORD-01227,2023-01-22,2023,1,Jan,Q1,Sunday,Sports & Fitness,Central,Rep_02,UPI,10579.24,1,10,9521.32,6664.92,2856.4,30.0,46-55,False
ORD-01228,2023-01-22,2023,1,Jan,Q1,Sunday,Food & Grocery,North,Rep_06,UPI,1804.56,1,15,1533.88,1196.43,337.45,22.0,46-55,False
ORD-01229,2023-01-22,2023,1,Jan,Q1,Sunday,Electronics,East,Rep_14,Debit Card,71048.22,1,0,71048.22,58259.54,12788.68,18.0,36-45,False
ORD-01230,2023-01-22,2023,1,Jan,Q1,Sunday,Food & Grocery,West,Rep_15,Credit Card,790.56,1,0,790.56,616.64,173.92,22.0,26-35,False
ORD-01231,2023-01-22,2023,1,Jan,Q1,Sunday,Sports & Fitness,Central,Rep_07,Debit Card,17440.78,2,15,29649.33,20754.53,8894.8,30.0,55+,False
ORD-01232,2023-01-22,2023,1,Jan,Q1,Sunday,Food & Grocery,South,Rep_13,UPI,843.69,2,0,1687.38,1316.16,371.22,22.0,26-35,False
ORD-01233,2023-01-22,2023,1,Jan,Q1,Sunday,Electronics,West,Rep_09,Credit Card,86890.91,1,0,86890.91,71250.55,15640.36,18.0,36-45,False
ORD-01234,2023-01-22,2023,1,Jan,Q1,Sunday,Beauty & Personal Care,West,Rep_17,Cash,4820.26,1,0,4820.26,2506.54,2313.72,48.0,26-35,False
ORD-01235,2023-01-23,2023,1,Jan,Q1,Monday,Clothing,Central,Rep_05,UPI,5236.48,1,0,5236.48,3037.16,2199.32,42.0,18-25,False
ORD-01236,2023-01-23,2023,1,Jan,Q1,Monday,Sports & Fitness,Central,Rep_01,Debit Card,8152.53,1,0,8152.53,5706.77,2445.76,30.0,26-35,False
ORD-01237,2023-01-23,2023,1,Jan,Q1,Monday,Food & Grocery,North,Rep_08,Credit Card,2617.05,1,0,2617.05,2041.3,575.75,22.0,55+,False
ORD-01238,2023-01-23,2023,1,Jan,Q1,Monday,Home & Living,West,Rep_05,Credit Card,14182.97,3,0,42548.91,27656.79,14892.12,35.0,55+,False
ORD-01239,2023-01-23,2023,1,Jan,Q1,Monday,Sports & Fitness,West,Rep_16,Debit Card,21501.49,1,5,20426.42,14298.49,6127.93,30.0,18-25,False
ORD-01240,2023-01-23,2023,1,Jan,Q1,Monday,Clothing,West,Rep_18,Cash,526.16,2,20,841.86,488.28,353.58,42.0,36-45,False
ORD-01241,2023-01-23,2023,1,Jan,Q1,Monday,Sports & Fitness,South,Rep_04,Credit Card,16436.8,1,20,13149.44,9204.61,3944.83,30.0,26-35,False
ORD-01242,2023-01-23,2023,1,Jan,Q1,Monday,Food & Grocery,North,Rep_16,UPI,2050.14,1,0,2050.14,1599.11,451.03,22.0,18-25,False
ORD-01243,2023-01-23,2023,1,Jan,Q1,Monday,Clothing,North,Rep_14,Credit Card,5717.01,1,5,5431.16,3150.07,2281.09,42.0,26-35,False
ORD-01244,2023-01-23,2023,1,Jan,Q1,Monday,Electronics,West,Rep_17,Net Banking,95541.72,3,0,286625.16,235032.63,51592.53,18.0,18-25,False
ORD-01245,2023-01-23,2023,1,Jan,Q1,Monday,Food & Grocery,Central,Rep_18,Credit Card,327.43,5,10,1473.44,1149.28,324.16,22.0,46-55,False
ORD-01246,2023-01-23,2023,1,Jan,Q1,Monday,Food & Grocery,South,Rep_01,Debit Card,337.65,3,15,861.01,671.59,189.42,22.0,18-25,False
ORD-01247,2023-01-24,2023,1,Jan,Q1,Tuesday,Home & Living,North,Rep_19,UPI,11816.91,1,0,11816.91,7680.99,4135.92,35.0,26-35,False
ORD-01248,2023-01-24,2023,1,Jan,Q1,Tuesday,Food & Grocery,West,Rep_06,UPI,2420.39,1,0,2420.39,1887.9,532.49,22.0,36-45,False
ORD-01249,2023-01-24,2023,1,Jan,Q1,Tuesday,Food & Grocery,North,Rep_05,Credit Card,1179.34,1,15,1002.44,781.9,220.54,22.0,46-55,False
ORD-01250,2023-01-24,2023,1,Jan,Q1,Tuesday,Clothing,North,Rep_07,Cash,3411.14,1,5,3240.58,1879.54,1361.04,42.0,26-35,False
ORD-01251,2023-01-24,2023,1,Jan,Q1,Tuesday,Food & Grocery,West,Rep_16,Credit Card,1389.52,1,0,1389.52,1083.83,305.69,22.0,46-55,False
ORD-01252,2023-01-24,2023,1,Jan,Q1,Tuesday,Clothing,West,Rep_11,Credit Card,1660.49,1,0,1660.49,963.08,697.41,42.0,46-55,False
ORD-01253,2023-01-24,2023,1,Jan,Q1,Tuesday,Food & Grocery,East,Rep_13,Debit Card,1130.19,2,0,2260.38,1763.1,497.28,22.0,26-35,False
ORD-01254,2023-01-24,2023,1,Jan,Q1,Tuesday,Clothing,West,Rep_09,UPI,5724.13,1,0,5724.13,3320.0,2404.13,42.0,36-45,False
ORD-01255,2023-01-24,2023,1,Jan,Q1,Tuesday,Food & Grocery,West,Rep_18,Credit Card,2010.8,1,20,1608.64,1254.74,353.9,22.0,18-25,False
ORD-01256,2023-01-24,2023,1,Jan,Q1,Tuesday,Clothing,East,Rep_14,Credit Card,1516.04,1,0,1516.04,879.3,636.74,42.0,26-35,False
ORD-01257,2023-01-25,2023,1,Jan,Q1,Wednesday,Home & Living,Central,Rep_20,Net Banking,18874.03,1,15,16042.93,10427.9,5615.03,35.0,26-35,False
ORD-01258,2023-01-25,2023,1,Jan,Q1,Wednesday,Beauty & Personal Care,North,Rep_13,Debit Card,1316.67,1,0,1316.67,684.67,632.0,48.0,46-55,False
ORD-01259,2023-01-25,2023,1,Jan,Q1,Wednesday,Beauty & Personal Care,North,Rep_20,UPI,2805.45,1,0,2805.45,1458.83,1346.62,48.0,26-35,False
ORD-01260,2023-01-25,2023,1,Jan,Q1,Wednesday,Clothing,West,Rep_12,Debit Card,7525.61,1,0,7525.61,4364.85,3160.76,42.0,36-45,False
ORD-01261,2023-01-25,2023,1,Jan,Q1,Wednesday,Home & Living,Central,Rep_12,Debit Card,11298.69,1,0,11298.69,7344.15,3954.54,35.0,18-25,False
ORD-01262,2023-01-25,2023,1,Jan,Q1,Wednesday,Clothing,South,Rep_09,Credit Card,1419.78,1,15,1206.81,699.95,506.86,42.0,18-25,False
ORD-01263,2023-01-25,2023,1,Jan,Q1,Wednesday,Food & Grocery,South,Rep_18,Credit Card,2249.58,1,0,2249.58,1754.67,494.91,22.0,46-55,False
ORD-01264,2023-01-25,2023,1,Jan,Q1,Wednesday,Clothing,West,Rep_16,Credit Card,6310.13,1,0,6310.13,3659.88,2650.25,42.0,18-25,False
ORD-01265,2023-01-25,2023,1,Jan,Q1,Wednesday,Electronics,West,Rep_03,UPI,18965.41,1,5,18017.14,14774.05,3243.09,18.0,55+,False
ORD-01266,2023-01-25,2023,1,Jan,Q1,Wednesday,Home & Living,West,Rep_18,UPI,1396.62,1,0,1396.62,907.8,488.82,35.0,46-55,False
ORD-01267,2023-01-25,2023,1,Jan,Q1,Wednesday,Home & Living,Central,Rep_06,UPI,16961.37,1,0,16961.37,11024.89,5936.48,35.0,36-45,False
ORD-01268,2023-01-26,2023,1,Jan,Q1,Thursday,Clothing,North,Rep_16,Credit Card,6124.67,1,0,6124.67,3552.31,2572.36,42.0,36-45,False
ORD-01269,2023-01-26,2023,1,Jan,Q1,Thursday,Sports & Fitness,East,Rep_20,Cash,8295.66,1,15,7051.31,4935.92,2115.39,30.0,18-25,False
ORD-01270,2023-01-26,2023,1,Jan,Q1,Thursday,Home & Living,East,Rep_14,UPI,21882.41,1,5,20788.29,13512.39,7275.9,35.0,46-55,False
ORD-01271,2023-01-26,2023,1,Jan,Q1,Thursday,Beauty & Personal Care,West,Rep_15,Debit Card,1373.0,1,15,1167.05,606.87,560.18,48.0,36-45,False
ORD-01272,2023-01-26,2023,1,Jan,Q1,Thursday,Sports & Fitness,East,Rep_19,Credit Card,1238.64,1,0,1238.64,867.05,371.59,30.0,55+,False
ORD-01273,2023-01-26,2023,1,Jan,Q1,Thursday,Beauty & Personal Care,North,Rep_04,UPI,320.48,1,0,320.48,166.65,153.83,48.0,26-35,False
ORD-01274,2023-01-26,2023,1,Jan,Q1,Thursday,Beauty & Personal Care,South,Rep_17,Cash,2084.21,2,10,3751.58,1950.82,1800.76,48.0,46-55,False
ORD-01275,2023-01-26,2023,1,Jan,Q1,Thursday,Home & Living,East,Rep_05,UPI,9318.26,1,0,9318.26,6056.87,3261.39,35.0,36-45,False
ORD-01276,2023-01-26,2023,1,Jan,Q1,Thursday,Home & Living,East,Rep_19,Credit Card,15710.34,1,5,14924.82,9701.13,5223.69,35.0,36-45,False
ORD-01277,2023-01-26,2023,1,Jan,Q1,Thursday,Food & Grocery,West,Rep_19,Credit Card,1263.67,1,0,1263.67,985.66,278.01,22.0,46-55,False
ORD-01278,2023-01-26,2023,1,Jan,Q1,Thursday,Beauty & Personal Care,West,Rep_09,UPI,1893.79,3,10,5113.23,2658.88,2454.35,48.0,46-55,False
ORD-01279,2023-01-26,2023,1,Jan,Q1,Thursday,Home & Living,East,Rep_18,Credit Card,4129.41,2,0,8258.82,5368.23,2890.59,35.0,55+,False
ORD-01280,2023-01-26,2023,1,Jan,Q1,Thursday,Sports & Fitness,West,Rep_10,Debit Card,32305.12,2,0,64610.24,45227.17,19383.07,30.0,36-45,False
ORD-01281,2023-01-27,2023,1,Jan,Q1,Friday,Food & Grocery,East,Rep_11,UPI,715.91,1,10,644.32,502.57,141.75,22.0,26-35,False
ORD-01282,2023-01-27,2023,1,Jan,Q1,Friday,Home & Living,Central,Rep_13,Credit Card,24617.85,1,0,24617.85,16001.6,8616.25,35.0,26-35,False
ORD-01283,2023-01-27,2023,1,Jan,Q1,Friday,Clothing,East,Rep_09,Debit Card,2515.84,1,15,2138.46,1240.31,898.15,42.0,18-25,False
ORD-01284,2023-01-27,2023,1,Jan,Q1,Friday,Beauty & Personal Care,Central,Rep_14,Credit Card,721.09,1,0,721.09,374.97,346.12,48.0,46-55,False
ORD-01285,2023-01-27,2023,1,Jan,Q1,Friday,Clothing,East,Rep_11,Credit Card,4795.06,1,10,4315.55,2503.02,1812.53,42.0,26-35,False
ORD-01286,2023-01-27,2023,1,Jan,Q1,Friday,Food & Grocery,Central,Rep_16,Credit Card,555.73,1,0,555.73,433.47,122.26,22.0,55+,False
ORD-01287,2023-01-27,2023,1,Jan,Q1,Friday,Beauty & Personal Care,North,Rep_12,Credit Card,5192.35,2,0,10384.7,5400.04,4984.66,48.0,26-35,False
ORD-01288,2023-01-27,2023,1,Jan,Q1,Friday,Sports & Fitness,West,Rep_10,UPI,22002.11,1,0,22002.11,15401.48,6600.63,30.0,46-55,False
ORD-01289,2023-01-27,2023,1,Jan,Q1,Friday,Sports & Fitness,West,Rep_13,Debit Card,33001.0,1,0,33001.0,23100.7,9900.3,30.0,26-35,False
ORD-01290,2023-01-27,2023,1,Jan,Q1,Friday,Electronics,East,Rep_03,Debit Card,47828.81,1,0,47828.81,39219.62,8609.19,18.0,36-45,False
ORD-01291,2023-01-28,2023,1,Jan,Q1,Saturday,Sports & Fitness,West,Rep_20,Credit Card,22094.45,1,0,22094.45,15466.12,6628.33,30.0,55+,False
ORD-01292,2023-01-28,2023,1,Jan,Q1,Saturday,Sports & Fitness,South,Rep_12,UPI,8768.37,1,5,8329.95,5830.96,2498.99,30.0,26-35,False
ORD-01293,2023-01-28,2023,1,Jan,Q1,Saturday,Food & Grocery,North,Rep_05,UPI,894.64,1,0,894.64,697.82,196.82,22.0,46-55,False
ORD-01294,2023-01-28,2023,1,Jan,Q1,Saturday,Electronics,Central,Rep_05,Debit Card,57421.04,3,5,163649.96,134192.97,29456.99,18.0,36-45,False
ORD-01295,2023-01-28,2023,1,Jan,Q1,Saturday,Beauty & Personal Care,West,Rep_10,UPI,1430.95,1,0,1430.95,744.09,686.86,48.0,36-45,False
ORD-01296,2023-01-28,2023,1,Jan,Q1,Saturday,Food & Grocery,East,Rep_16,UPI,1583.34,1,0,1583.34,1235.01,348.33,22.0,26-35,False
ORD-01297,2023-01-28,2023,1,Jan,Q1,Saturday,Beauty & Personal Care,East,Rep_01,UPI,3196.92,1,10,2877.23,1496.16,1381.07,48.0,26-35,False
ORD-01298,2023-01-28,2023,1,Jan,Q1,Saturday,Beauty & Personal Care,East,Rep_08,UPI,700.35,1,5,665.33,345.97,319.36,48.0,36-45,False
ORD-01299,2023-01-28,2023,1,Jan,Q1,Saturday,Food & Grocery,West,Rep_13,Credit Card,1516.74,1,0,1516.74,1183.06,333.68,22.0,36-45,False
ORD-01300,2023-01-28,2023,1,Jan,Q1,Saturday,Beauty & Personal Care,North,Rep_01,Debit Card,1546.81,2,10,2784.26,1447.82,1336.44,48.0,26-35,False
ORD-01301,2023-01-28,2023,1,Jan,Q1,Saturday,Clothing,East,Rep_20,Cash,5931.3,1,0,5931.3,3440.15,2491.15,42.0,46-55,False
ORD-01302,2023-01-28,2023,1,Jan,Q1,Saturday,Electronics,North,Rep_07,UPI,37489.84,1,15,31866.36,26130.42,5735.94,18.0,55+,False
ORD-01303,2023-01-28,2023,1,Jan,Q1,Saturday,Clothing,Central,Rep_15,Cash,1352.64,3,0,4057.92,2353.59,1704.33,42.0,26-35,False
ORD-01304,2023-01-28,2023,1,Jan,Q1,Saturday,Sports & Fitness,West,Rep_09,UPI,7447.06,1,15,6330.0,4431.0,1899.0,30.0,26-35,False
ORD-01305,2023-01-28,2023,1,Jan,Q1,Saturday,Food & Grocery,South,Rep_10,UPI,1751.75,2,5,3328.32,2596.09,732.23,22.0,36-45,False
ORD-01306,2023-01-28,2023,1,Jan,Q1,Saturday,Food & Grocery,East,Rep_18,Cash,1833.38,2,0,3666.76,2860.07,806.69,22.0,46-55,False
ORD-01307,2023-01-29,2023,1,Jan,Q1,Sunday,Electronics,West,Rep_13,Cash,100786.54,3,0,302359.62,247934.89,54424.73,18.0,26-35,False
ORD-01308,2023-01-29,2023,1,Jan,Q1,Sunday,Sports & Fitness,North,Rep_02,Credit Card,24613.22,3,0,73839.66,51687.76,22151.9,30.0,36-45,False
ORD-01309,2023-01-29,2023,1,Jan,Q1,Sunday,Food & Grocery,South,Rep_16,Credit Card,1369.4,2,0,2738.8,2136.26,602.54,22.0,46-55,False
ORD-01310,2023-01-29,2023,1,Jan,Q1,Sunday,Food & Grocery,South,Rep_04,UPI,1670.75,1,20,1336.6,1042.55,294.05,22.0,36-45,False
ORD-01311,2023-01-29,2023,1,Jan,Q1,Sunday,Home & Living,East,Rep_08,Credit Card,25505.48,3,0,76516.44,49735.69,26780.75,35.0,26-35,False
ORD-01312,2023-01-29,2023,1,Jan,Q1,Sunday,Electronics,West,Rep_01,Net Banking,88425.0,2,0,176850.0,145017.0,31833.0,18.0,55+,False
ORD-01313,2023-01-29,2023,1,Jan,Q1,Sunday,Home & Living,Central,Rep_16,Debit Card,20808.43,1,0,20808.43,13525.48,7282.95,35.0,26-35,False
ORD-01314,2023-01-29,2023,1,Jan,Q1,Sunday,Clothing,West,Rep_03,UPI,2484.36,1,0,2484.36,1440.93,1043.43,42.0,26-35,False
ORD-01315,2023-01-29,2023,1,Jan,Q1,Sunday,Sports & Fitness,North,Rep_06,Debit Card,24301.37,1,5,23086.3,16160.41,6925.89,30.0,46-55,False
ORD-01316,2023-01-29,2023,1,Jan,Q1,Sunday,Electronics,West,Rep_16,Credit Card,10031.06,1,0,10031.06,8225.47,1805.59,18.0,46-55,False
ORD-01317,2023-01-29,2023,1,Jan,Q1,Sunday,Clothing,North,Rep_10,UPI,7346.61,1,5,6979.28,4047.98,2931.3,42.0,18-25,False
ORD-01318,2023-01-29,2023,1,Jan,Q1,Sunday,Clothing,Central,Rep_18,UPI,7121.91,1,0,7121.91,4130.71,2991.2,42.0,46-55,False
ORD-01319,2023-01-29,2023,1,Jan,Q1,Sunday,Food & Grocery,South,Rep_04,Debit Card,104.29,2,0,208.58,162.69,45.89,22.0,46-55,False
ORD-01320,2023-01-29,2023,1,Jan,Q1,Sunday,Home & Living,North,Rep_11,UPI,25219.72,1,20,20175.78,13114.26,7061.52,35.0,36-45,False
ORD-01321,2023-01-30,2023,1,Jan,Q1,Monday,Electronics,Central,Rep_13,UPI,35958.33,1,5,34160.41,28011.54,6148.87,18.0,36-45,False
ORD-01322,2023-01-30,2023,1,Jan,Q1,Monday,Home & Living,North,Rep_05,Debit Card,25190.85,5,10,113358.82,73683.23,39675.59,35.0,55+,True
ORD-01323,2023-01-30,2023,1,Jan,Q1,Monday,Food & Grocery,East,Rep_09,Net Banking,1127.21,1,5,1070.85,835.26,235.59,22.0,26-35,False
