date,city,year,month,month_name,season,temp_max,temp_min,temp_avg,rainfall_mm,humidity_pct,wind_kmph,visibility_km,aqi,condition
2015-08-23,Mumbai,2015,8,Aug,Monsoon,31.5,27.0,29.2,0.0,94,38.8,8.9,20,Foggy
2015-08-24,Mumbai,2015,8,Aug,Monsoon,32.1,25.5,28.8,0.0,99,23.4,7.2,23,Foggy
2015-08-25,Mumbai,2015,8,Aug,Monsoon,30.7,24.0,27.4,0.0,90,22.7,11.7,71,Foggy
2015-08-26,Mumbai,2015,8,Aug,Monsoon,29.2,25.5,27.4,0.0,98,13.1,7.2,60,Foggy
2015-08-27,Mumbai,2015,8,Aug,Monsoon,29.8,25.8,27.8,0.0,92,21.4,5.3,46,Foggy
2015-08-28,Mumbai,2015,8,Aug,Monsoon,32.1,24.6,28.4,0.0,99,14.8,8.1,87,Foggy
2015-08-29,Mumbai,2015,8,Aug,Monsoon,28.9,22.9,25.9,0.0,85,28.1,12.2,136,Clear
2015-08-30,Mumbai,2015,8,Aug,Monsoon,30.2,25.2,27.7,13.0,99,33.1,11.6,88,Rainy
2015-08-31,Mumbai,2015,8,Aug,Monsoon,30.1,26.0,28.1,26.1,88,18.0,14.1,46,Rainy
2015-09-01,Mumbai,2015,9,Sep,Monsoon,34.0,28.1,31.1,0.0,93,29.8,4.7,54,Foggy
2015-09-02,Mumbai,2015,9,Sep,Monsoon,31.9,24.8,28.4,0.0,92,17.0,11.3,78,Foggy
2015-09-03,Mumbai,2015,9,Sep,Monsoon,31.5,29.2,30.4,15.2,91,20.1,10.3,50,Rainy
2015-09-04,Mumbai,2015,9,Sep,Monsoon,34.8,24.7,29.8,13.3,90,9.0,7.8,20,Rainy
2015-09-05,Mumbai,2015,9,Sep,Monsoon,33.5,26.8,30.1,4.5,98,16.4,6.6,72,Light Rain
2015-09-06,Mumbai,2015,9,Sep,Monsoon,32.7,28.7,30.7,0.0,87,17.6,16.0,48,Foggy
2015-09-07,Mumbai,2015,9,Sep,Monsoon,28.7,26.8,27.8,19.6,89,21.8,5.0,69,Rainy
2015-09-08,Mumbai,2015,9,Sep,Monsoon,34.1,28.5,31.3,47.1,88,10.9,16.8,53,Rainy
2015-09-09,Mumbai,2015,9,Sep,Monsoon,31.7,25.9,28.8,21.4,99,15.8,7.5,37,Rainy
2015-09-10,Mumbai,2015,9,Sep,Monsoon,29.4,28.1,28.8,6.4,94,18.7,9.2,62,Light Rain
2015-09-11,Mumbai,2015,9,Sep,Monsoon,32.8,26.3,29.5,4.5,96,8.0,8.2,20,Light Rain
2015-09-12,Mumbai,2015,9,Sep,Monsoon,33.7,27.0,30.4,14.1,88,15.5,12.9,43,Rainy
2015-09-13,Mumbai,2015,9,Sep,Monsoon,33.9,26.5,30.2,12.4,87,18.5,17.1,80,Rainy
2015-09-14,Mumbai,2015,9,Sep,Monsoon,33.3,26.6,29.9,11.8,92,11.4,4.3,58,Rainy
2015-09-15,Mumbai,2015,9,Sep,Monsoon,32.3,29.4,30.8,8.0,96,34.5,7.5,38,Light Rain
2015-09-16,Mumbai,2015,9,Sep,Monsoon,32.7,28.6,30.7,0.0,89,11.6,6.3,31,Foggy
2015-09-17,Mumbai,2015,9,Sep,Monsoon,33.2,28.9,31.1,104.6,91,22.1,8.3,59,Heavy Rain
2015-09-18,Mumbai,2015,9,Sep,Monsoon,32.9,26.1,29.5,0.0,93,25.1,5.0,59,Foggy
2015-09-19,Mumbai,2015,9,Sep,Monsoon,34.6,27.6,31.1,0.0,99,13.5,2.9,66,Foggy
2015-09-20,Mumbai,2015,9,Sep,Monsoon,33.5,28.6,31.1,0.0,98,22.3,9.4,54,Foggy
2015-09-21,Mumbai,2015,9,Sep,Monsoon,31.2,27.1,29.1,17.9,89,26.2,6.7,47,Rainy
2015-09-22,Mumbai,2015,9,Sep,Monsoon,31.6,27.5,29.6,8.7,89,19.6,8.0,67,Light Rain
2015-09-23,Mumbai,2015,9,Sep,Monsoon,33.8,27.0,30.4,0.0,94,17.6,10.3,102,Foggy
2015-09-24,Mumbai,2015,9,Sep,Monsoon,31.2,26.7,28.9,0.2,98,38.7,8.9,69,Light Rain
2015-09-25,Mumbai,2015,9,Sep,Monsoon,33.3,26.6,29.9,3.1,94,20.4,12.0,70,Light Rain
2015-09-26,Mumbai,2015,9,Sep,Monsoon,32.5,24.7,28.6,25.9,82,13.1,21.5,59,Rainy
2015-09-27,Mumbai,2015,9,Sep,Monsoon,31.5,26.4,28.9,18.7,90,14.7,5.8,20,Rainy
2015-09-28,Mumbai,2015,9,Sep,Monsoon,34.1,28.5,31.3,0.0,85,28.0,14.5,96,Clear
2015-09-29,Mumbai,2015,9,Sep,Monsoon,33.1,27.2,30.1,0.0,94,11.7,10.5,26,Foggy
2015-09-30,Mumbai,2015,9,Sep,Monsoon,32.4,27.6,30.0,140.7,99,26.1,2.6,63,Heavy Rain
2015-10-01,Mumbai,2015,10,Oct,Post-Monsoon,32.5,23.4,27.9,0.0,81,23.3,8.9,85,Clear
2015-10-02,Mumbai,2015,10,Oct,Post-Monsoon,31.4,25.8,28.6,0.0,73,19.2,6.5,20,Clear
2015-10-03,Mumbai,2015,10,Oct,Post-Monsoon,31.2,26.3,28.8,0.0,79,17.5,14.1,31,Clear
2015-10-04,Mumbai,2015,10,Oct,Post-Monsoon,30.7,25.5,28.1,0.0,75,24.0,16.0,69,Clear
2015-10-05,Mumbai,2015,10,Oct,Post-Monsoon,32.3,24.4,28.3,0.0,81,14.9,16.7,40,Clear
2015-10-06,Mumbai,2015,10,Oct,Post-Monsoon,29.6,25.1,27.4,0.0,68,15.6,7.0,83,Clear
2015-10-07,Mumbai,2015,10,Oct,Post-Monsoon,32.6,24.0,28.3,0.0,80,25.2,19.5,66,Clear
2015-10-08,Mumbai,2015,10,Oct,Post-Monsoon,32.1,24.2,28.1,0.0,78,14.3,11.3,61,Clear
2015-10-09,Mumbai,2015,10,Oct,Post-Monsoon,31.5,26.4,28.9,0.0,79,23.1,18.3,140,Clear
2015-10-10,Mumbai,2015,10,Oct,Post-Monsoon,28.3,24.2,26.2,0.0,85,15.2,19.4,66,Clear
2015-10-11,Mumbai,2015,10,Oct,Post-Monsoon,34.2,23.7,29.0,0.0,84,32.0,9.9,83,Clear
2015-10-12,Mumbai,2015,10,Oct,Post-Monsoon,29.6,25.0,27.3,1.9,88,16.6,15.6,76,Light Rain
2015-10-13,Mumbai,2015,10,Oct,Post-Monsoon,31.1,27.0,29.1,0.0,74,19.6,11.3,20,Clear
2015-10-14,Mumbai,2015,10,Oct,Post-Monsoon,30.1,25.0,27.6,0.0,75,12.5,8.0,57,Clear
2015-10-15,Mumbai,2015,10,Oct,Post-Monsoon,28.7,25.9,27.3,0.0,78,6.3,13.5,37,Clear
2015-10-16,Mumbai,2015,10,Oct,Post-Monsoon,31.5,26.6,29.1,0.0,68,18.9,14.2,80,Clear
2015-10-17,Mumbai,2015,10,Oct,Post-Monsoon,31.3,24.1,27.7,0.0,76,11.6,20.4,60,Clear
2015-10-18,Mumbai,2015,10,Oct,Post-Monsoon,33.9,24.9,29.4,0.0,74,5.9,6.0,20,Clear
2015-10-19,Mumbai,2015,10,Oct,Post-Monsoon,31.4,25.6,28.5,0.0,70,25.2,12.6,64,Clear
2015-10-20,Mumbai,2015,10,Oct,Post-Monsoon,33.4,26.1,29.8,0.0,76,10.9,4.2,38,Clear
2015-10-21,Mumbai,2015,10,Oct,Post-Monsoon,30.7,23.8,27.2,5.6,80,16.7,21.1,94,Light Rain
2015-10-22,Mumbai,2015,10,Oct,Post-Monsoon,32.8,22.9,27.8,0.0,79,24.1,16.9,79,Clear
2015-10-23,Mumbai,2015,10,Oct,Post-Monsoon,31.1,24.1,27.6,0.0,69,12.8,25.0,45,Clear
2015-10-24,Mumbai,2015,10,Oct,Post-Monsoon,28.1,25.9,27.0,0.0,82,28.3,17.4,85,Clear
2015-10-25,Mumbai,2015,10,Oct,Post-Monsoon,33.8,24.1,28.9,1.3,83,12.6,22.0,52,Light Rain
2015-10-26,Mumbai,2015,10,Oct,Post-Monsoon,31.4,25.3,28.4,0.0,77,24.5,19.0,20,Clear
2015-10-27,Mumbai,2015,10,Oct,Post-Monsoon,33.0,23.0,28.0,0.0,83,27.0,9.5,47,Clear
2015-10-28,Mumbai,2015,10,Oct,Post-Monsoon,29.3,24.7,27.0,0.0,76,24.2,21.6,101,Clear
2015-10-29,Mumbai,2015,10,Oct,Post-Monsoon,30.2,24.7,27.4,0.0,69,11.6,19.8,108,Clear
2015-10-30,Mumbai,2015,10,Oct,Post-Monsoon,29.1,24.3,26.7,0.0,77,20.2,11.0,72,Clear
2015-10-31,Mumbai,2015,10,Oct,Post-Monsoon,30.3,25.0,27.6,0.0,80,18.1,12.8,56,Clear
2015-11-01,Mumbai,2015,11,Nov,Post-Monsoon,27.9,21.6,24.8,0.0,76,30.8,17.8,111,Clear
2015-11-02,Mumbai,2015,11,Nov,Post-Monsoon,29.0,21.6,25.3,3.7,70,6.1,17.6,58,Light Rain
2015-11-03,Mumbai,2015,11,Nov,Post-Monsoon,28.3,20.6,24.5,0.0,85,20.0,13.9,156,Clear
2015-11-04,Mumbai,2015,11,Nov,Post-Monsoon,26.4,21.0,23.7,0.0,71,11.1,15.3,134,Clear
2015-11-05,Mumbai,2015,11,Nov,Post-Monsoon,29.4,19.8,24.6,0.0,77,9.1,14.0,190,Clear
2015-11-06,Mumbai,2015,11,Nov,Post-Monsoon,28.4,23.1,25.8,0.0,87,27.0,12.8,81,Foggy
2015-11-07,Mumbai,2015,11,Nov,Post-Monsoon,28.0,21.3,24.6,0.0,70,19.9,16.3,173,Clear
2015-11-08,Mumbai,2015,11,Nov,Post-Monsoon,27.5,22.3,24.9,0.0,74,25.0,14.4,84,Clear
2015-11-09,Mumbai,2015,11,Nov,Post-Monsoon,28.0,22.5,25.2,0.0,79,26.4,7.8,94,Clear
2015-11-10,Mumbai,2015,11,Nov,Post-Monsoon,29.0,21.1,25.1,2.0,67,43.1,20.3,126,Light Rain
2015-11-11,Mumbai,2015,11,Nov,Post-Monsoon,27.9,22.3,25.1,0.0,80,23.2,17.8,122,Clear
2015-11-12,Mumbai,2015,11,Nov,Post-Monsoon,27.7,21.8,24.8,0.0,77,27.1,18.0,31,Clear
2015-11-13,Mumbai,2015,11,Nov,Post-Monsoon,29.0,22.2,25.6,0.0,77,14.9,20.6,148,Clear
2015-11-14,Mumbai,2015,11,Nov,Post-Monsoon,26.8,22.5,24.6,0.0,73,7.0,11.9,145,Clear
2015-11-15,Mumbai,2015,11,Nov,Post-Monsoon,29.4,22.6,26.0,0.0,81,22.1,11.8,132,Clear
2015-11-16,Mumbai,2015,11,Nov,Post-Monsoon,29.2,22.9,26.0,0.0,83,23.7,16.8,152,Clear
2015-11-17,Mumbai,2015,11,Nov,Post-Monsoon,28.0,20.9,24.4,0.0,77,12.0,11.6,115,Clear
2015-11-18,Mumbai,2015,11,Nov,Post-Monsoon,26.8,21.6,24.2,0.0,68,19.7,15.0,95,Clear
2015-11-19,Mumbai,2015,11,Nov,Post-Monsoon,29.0,23.1,26.1,0.0,69,11.9,11.2,91,Clear
2015-11-20,Mumbai,2015,11,Nov,Post-Monsoon,29.2,21.8,25.5,0.0,76,2.0,18.2,82,Clear
2015-11-21,Mumbai,2015,11,Nov,Post-Monsoon,28.1,22.3,25.2,0.0,84,7.5,1.0,125,Clear
2015-11-22,Mumbai,2015,11,Nov,Post-Monsoon,30.7,23.5,27.1,0.0,79,14.1,19.0,90,Clear
2015-11-23,Mumbai,2015,11,Nov,Post-Monsoon,28.7,22.6,25.6,0.0,83,40.1,17.0,104,Clear
2015-11-24,Mumbai,2015,11,Nov,Post-Monsoon,28.0,19.9,23.9,0.0,74,14.7,12.4,124,Clear
2015-11-25,Mumbai,2015,11,Nov,Post-Monsoon,26.8,23.3,25.1,0.0,78,17.9,13.4,124,Clear
2015-11-26,Mumbai,2015,11,Nov,Post-Monsoon,29.2,21.0,25.1,0.0,74,15.6,8.3,95,Clear
2015-11-27,Mumbai,2015,11,Nov,Post-Monsoon,27.3,23.0,25.1,0.0,79,19.5,19.3,115,Clear
2015-11-28,Mumbai,2015,11,Nov,Post-Monsoon,28.6,21.9,25.2,0.0,79,13.3,2.8,115,Clear
2015-11-29,Mumbai,2015,11,Nov,Post-Monsoon,30.1,23.1,26.6,0.0,82,27.9,15.4,125,Clear
2015-11-30,Mumbai,2015,11,Nov,Post-Monsoon,27.1,21.6,24.4,0.0,81,27.6,14.3,106,Clear
2015-12-01,Mumbai,2015,12,Dec,Winter,26.0,20.7,23.4,0.0,70,0.0,12.2,83,Clear
2015-12-02,Mumbai,2015,12,Dec,Winter,25.2,19.8,22.5,0.0,75,29.6,16.6,129,Clear
2015-12-03,Mumbai,2015,12,Dec,Winter,26.9,18.6,22.8,0.0,83,17.4,18.4,87,Clear
2015-12-04,Mumbai,2015,12,Dec,Winter,23.7,21.0,22.4,0.0,79,10.8,10.7,153,Clear
2015-12-05,Mumbai,2015,12,Dec,Winter,24.2,22.0,23.1,5.0,78,16.8,10.6,77,Light Rain
2015-12-06,Mumbai,2015,12,Dec,Winter,23.4,20.1,21.8,0.0,70,8.9,13.9,40,Clear
2015-12-07,Mumbai,2015,12,Dec,Winter,27.2,17.1,22.1,0.0,77,18.1,17.7,118,Clear
2015-12-08,Mumbai,2015,12,Dec,Winter,29.0,20.3,24.6,0.0,83,12.2,15.6,166,Clear
2015-12-09,Mumbai,2015,12,Dec,Winter,25.6,20.2,22.9,0.0,82,12.1,4.2,127,Clear
2015-12-10,Mumbai,2015,12,Dec,Winter,27.5,18.4,22.9,0.0,81,23.4,3.6,91,Clear
2015-12-11,Mumbai,2015,12,Dec,Winter,25.4,19.8,22.6,0.0,74,11.6,23.4,116,Clear
2015-12-12,Mumbai,2015,12,Dec,Winter,25.0,20.0,22.5,0.0,80,18.4,14.0,100,Clear
2015-12-13,Mumbai,2015,12,Dec,Winter,25.0,19.3,22.1,0.0,79,10.0,17.0,162,Clear
2015-12-14,Mumbai,2015,12,Dec,Winter,26.5,19.6,23.1,4.0,85,9.9,10.9,82,Light Rain
2015-12-15,Mumbai,2015,12,Dec,Winter,25.6,20.6,23.1,0.0,82,17.4,13.4,124,Clear
2015-12-16,Mumbai,2015,12,Dec,Winter,24.7,22.5,23.6,0.0,69,19.5,25.0,120,Clear
2015-12-17,Mumbai,2015,12,Dec,Winter,25.7,19.6,22.6,0.0,77,29.0,3.9,166,Clear
2015-12-18,Mumbai,2015,12,Dec,Winter,23.9,19.7,21.8,0.0,75,22.7,7.0,133,Clear
2015-12-19,Mumbai,2015,12,Dec,Winter,29.0,18.4,23.7,0.0,78,12.7,17.1,120,Clear
2015-12-20,Mumbai,2015,12,Dec,Winter,25.0,20.6,22.8,0.0,87,16.5,18.6,81,Foggy
2015-12-21,Mumbai,2015,12,Dec,Winter,24.6,20.6,22.6,0.0,85,20.8,13.4,119,Clear
2015-12-22,Mumbai,2015,12,Dec,Winter,24.1,20.7,22.4,0.0,82,14.4,12.6,127,Clear
2015-12-23,Mumbai,2015,12,Dec,Winter,25.3,19.9,22.6,0.0,88,16.0,13.2,100,Foggy
2015-12-24,Mumbai,2015,12,Dec,Winter,27.1,19.8,23.5,0.0,74,28.6,22.1,101,Clear
2015-12-25,Mumbai,2015,12,Dec,Winter,23.2,21.2,22.2,0.0,74,24.3,5.1,146,Clear
2015-12-26,Mumbai,2015,12,Dec,Winter,24.2,20.9,22.5,0.9,70,18.3,16.1,114,Light Rain
2015-12-27,Mumbai,2015,12,Dec,Winter,23.7,22.4,23.0,0.0,80,39.1,11.0,148,Clear
2015-12-28,Mumbai,2015,12,Dec,Winter,27.2,19.7,23.4,0.0,85,14.8,13.2,20,Clear
2015-12-29,Mumbai,2015,12,Dec,Winter,26.6,18.4,22.5,0.0,75,9.8,13.2,133,Clear
2015-12-30,Mumbai,2015,12,Dec,Winter,26.0,20.9,23.4,0.0,84,15.0,12.6,148,Clear
2015-12-31,Mumbai,2015,12,Dec,Winter,27.6,20.9,24.2,0.0,73,21.4,15.5,151,Clear
2016-01-01,Mumbai,2016,1,Jan,Winter,25.2,18.0,21.6,0.0,81,0.0,11.3,89,Clear
2016-01-02,Mumbai,2016,1,Jan,Winter,24.5,19.1,21.8,0.0,84,24.6,13.7,154,Clear
2016-01-03,Mumbai,2016,1,Jan,Winter,24.4,18.6,21.5,0.0,82,22.6,12.7,85,Clear
2016-01-04,Mumbai,2016,1,Jan,Winter,28.2,18.0,23.1,0.0,75,19.8,24.0,131,Clear
2016-01-05,Mumbai,2016,1,Jan,Winter,26.8,19.4,23.1,0.0,80,18.8,7.1,143,Clear
2016-01-06,Mumbai,2016,1,Jan,Winter,27.5,21.0,24.2,0.0,78,10.4,3.5,124,Clear
2016-01-07,Mumbai,2016,1,Jan,Winter,27.7,21.2,24.4,2.5,79,22.0,18.3,132,Light Rain
2016-01-08,Mumbai,2016,1,Jan,Winter,27.3,19.3,23.3,0.0,75,9.2,17.2,143,Clear
2016-01-09,Mumbai,2016,1,Jan,Winter,26.7,22.0,24.4,0.0,77,23.3,9.5,108,Clear
2016-01-10,Mumbai,2016,1,Jan,Winter,27.1,21.1,24.1,0.0,76,17.4,7.4,109,Clear
2016-01-11,Mumbai,2016,1,Jan,Winter,27.4,20.7,24.0,0.0,80,18.4,15.0,100,Clear
2016-01-12,Mumbai,2016,1,Jan,Winter,27.1,20.5,23.8,0.0,80,13.8,4.2,152,Clear
2016-01-13,Mumbai,2016,1,Jan,Winter,25.3,19.0,22.1,0.0,81,14.9,20.3,138,Clear
2016-01-14,Mumbai,2016,1,Jan,Winter,27.1,18.4,22.8,0.0,84,20.1,13.2,124,Clear
2016-01-15,Mumbai,2016,1,Jan,Winter,23.4,20.5,21.9,1.5,84,5.9,21.1,93,Light Rain
2016-01-16,Mumbai,2016,1,Jan,Winter,25.0,19.9,22.4,0.0,74,25.5,24.1,100,Clear
2016-01-17,Mumbai,2016,1,Jan,Winter,25.4,19.8,22.6,0.0,80,16.8,21.9,154,Clear
2016-01-18,Mumbai,2016,1,Jan,Winter,24.3,20.7,22.5,2.2,75,20.1,10.2,91,Light Rain
2016-01-19,Mumbai,2016,1,Jan,Winter,26.6,20.0,23.3,0.0,78,11.9,13.8,92,Clear
2016-01-20,Mumbai,2016,1,Jan,Winter,27.4,21.3,24.4,0.0,68,10.6,7.5,100,Clear
2016-01-21,Mumbai,2016,1,Jan,Winter,25.9,18.3,22.1,0.0,73,10.0,16.0,122,Clear
2016-01-22,Mumbai,2016,1,Jan,Winter,25.0,20.3,22.6,0.3,77,19.5,16.0,95,Light Rain
2016-01-23,Mumbai,2016,1,Jan,Winter,28.3,21.5,24.9,0.0,83,26.1,7.1,147,Clear
2016-01-24,Mumbai,2016,1,Jan,Winter,27.0,18.2,22.6,0.0,76,20.2,23.3,141,Clear
2016-01-25,Mumbai,2016,1,Jan,Winter,24.7,22.1,23.4,0.0,78,16.0,13.4,71,Clear
2016-01-26,Mumbai,2016,1,Jan,Winter,25.9,20.6,23.2,0.0,76,21.4,10.7,115,Clear
2016-01-27,Mumbai,2016,1,Jan,Winter,26.5,20.3,23.4,0.0,69,14.5,23.4,105,Clear
2016-01-28,Mumbai,2016,1,Jan,Winter,26.1,19.9,23.0,0.0,85,28.3,19.0,90,Clear
2016-01-29,Mumbai,2016,1,Jan,Winter,26.6,20.7,23.6,0.0,74,11.0,23.5,110,Clear
2016-01-30,Mumbai,2016,1,Jan,Winter,28.5,21.2,24.9,0.0,80,21.6,8.0,126,Clear
2016-01-31,Mumbai,2016,1,Jan,Winter,28.2,20.9,24.5,5.4,74,18.3,18.4,113,Light Rain
2016-02-01,Mumbai,2016,2,Feb,Winter,29.6,24.9,27.2,1.3,82,15.8,20.5,139,Light Rain
2016-02-02,Mumbai,2016,2,Feb,Winter,31.3,21.1,26.2,0.0,82,9.9,6.9,58,Clear
2016-02-03,Mumbai,2016,2,Feb,Winter,28.8,22.3,25.6,0.0,75,3.8,11.5,120,Clear
2016-02-04,Mumbai,2016,2,Feb,Winter,29.2,22.0,25.6,0.0,79,15.0,23.7,89,Clear
2016-02-05,Mumbai,2016,2,Feb,Winter,27.0,21.4,24.2,0.0,80,9.7,15.7,124,Clear
2016-02-06,Mumbai,2016,2,Feb,Winter,27.0,22.4,24.7,0.0,72,9.1,15.5,70,Clear
2016-02-07,Mumbai,2016,2,Feb,Winter,24.8,22.7,23.8,0.0,83,14.3,11.7,150,Clear
2016-02-08,Mumbai,2016,2,Feb,Winter,26.3,20.4,23.4,0.0,81,18.1,20.3,55,Clear
2016-02-09,Mumbai,2016,2,Feb,Winter,25.9,22.1,24.0,0.0,80,24.8,15.9,124,Clear
2016-02-10,Mumbai,2016,2,Feb,Winter,27.5,23.9,25.7,0.0,72,20.9,10.1,136,Clear
2016-02-11,Mumbai,2016,2,Feb,Winter,26.5,22.9,24.7,0.5,82,25.3,8.8,121,Light Rain
2016-02-12,Mumbai,2016,2,Feb,Winter,27.0,20.5,23.8,0.0,76,15.5,25.0,132,Clear
2016-02-13,Mumbai,2016,2,Feb,Winter,26.0,21.4,23.7,0.0,83,34.7,7.1,63,Clear
2016-02-14,Mumbai,2016,2,Feb,Winter,30.8,22.5,26.6,0.0,73,22.3,1.8,120,Clear
2016-02-15,Mumbai,2016,2,Feb,Winter,28.5,23.1,25.8,0.0,72,18.7,10.4,127,Clear
2016-02-16,Mumbai,2016,2,Feb,Winter,26.7,21.6,24.1,0.0,73,23.2,19.3,112,Clear
2016-02-17,Mumbai,2016,2,Feb,Winter,28.1,20.3,24.2,0.0,76,17.6,25.0,86,Clear
2016-02-18,Mumbai,2016,2,Feb,Winter,30.2,23.2,26.7,0.0,79,32.1,16.9,131,Clear
2016-02-19,Mumbai,2016,2,Feb,Winter,28.0,23.5,25.8,0.0,83,13.0,8.4,113,Clear
2016-02-20,Mumbai,2016,2,Feb,Winter,26.8,22.0,24.4,0.0,84,14.3,14.8,121,Clear
2016-02-21,Mumbai,2016,2,Feb,Winter,29.3,19.3,24.3,0.0,74,19.7,21.0,105,Clear
2016-02-22,Mumbai,2016,2,Feb,Winter,25.2,22.8,24.0,0.0,74,8.5,11.9,114,Clear
2016-02-23,Mumbai,2016,2,Feb,Winter,27.1,19.4,23.2,0.0,82,28.2,18.3,85,Clear
2016-02-24,Mumbai,2016,2,Feb,Winter,27.7,22.0,24.9,0.0,80,23.3,11.3,122,Clear
2016-02-25,Mumbai,2016,2,Feb,Winter,28.7,23.8,26.2,0.0,81,24.3,15.4,162,Clear
2016-02-26,Mumbai,2016,2,Feb,Winter,28.7,21.0,24.9,3.9,74,22.2,15.8,116,Light Rain
2016-02-27,Mumbai,2016,2,Feb,Winter,28.6,22.3,25.5,0.0,80,29.5,18.9,129,Clear
2016-02-28,Mumbai,2016,2,Feb,Winter,30.8,23.4,27.1,0.0,77,8.3,10.1,147,Clear
2016-02-29,Mumbai,2016,2,Feb,Winter,27.1,20.8,24.0,0.0,74,12.5,19.3,115,Clear
2016-03-01,Mumbai,2016,3,Mar,Summer,30.0,26.1,28.1,0.0,79,14.2,20.8,47,Clear
2016-03-02,Mumbai,2016,3,Mar,Summer,33.7,26.8,30.2,0.0,82,9.2,15.5,58,Clear
2016-03-03,Mumbai,2016,3,Mar,Summer,29.9,27.4,28.6,1.3,80,10.4,17.3,20,Light Rain
2016-03-04,Mumbai,2016,3,Mar,Summer,33.3,24.6,28.9,0.0,80,23.0,11.5,77,Clear
2016-03-05,Mumbai,2016,3,Mar,Summer,32.4,25.4,28.9,0.0,72,2.3,16.7,20,Clear
2016-03-06,Mumbai,2016,3,Mar,Summer,32.2,25.7,29.0,0.0,81,15.6,13.4,81,Clear
2016-03-07,Mumbai,2016,3,Mar,Summer,32.5,26.4,29.4,0.0,80,5.7,18.8,78,Clear
2016-03-08,Mumbai,2016,3,Mar,Summer,30.5,25.7,28.1,0.0,77,16.9,16.7,102,Clear
2016-03-09,Mumbai,2016,3,Mar,Summer,33.7,24.5,29.1,0.0,81,28.6,16.9,92,Clear
2016-03-10,Mumbai,2016,3,Mar,Summer,35.1,27.3,31.2,0.0,79,26.4,15.7,60,Clear
2016-03-11,Mumbai,2016,3,Mar,Summer,31.5,27.9,29.7,0.0,73,30.3,17.5,20,Clear
2016-03-12,Mumbai,2016,3,Mar,Summer,32.6,23.5,28.1,0.0,81,25.1,12.0,63,Clear
2016-03-13,Mumbai,2016,3,Mar,Summer,35.0,25.4,30.2,0.0,72,29.9,24.8,60,Clear
2016-03-14,Mumbai,2016,3,Mar,Summer,33.6,27.6,30.6,0.0,74,14.1,21.2,110,Clear
2016-03-15,Mumbai,2016,3,Mar,Summer,32.9,25.0,28.9,0.0,87,13.8,13.3,70,Foggy
2016-03-16,Mumbai,2016,3,Mar,Summer,34.4,27.1,30.8,0.0,80,21.7,15.2,76,Clear
2016-03-17,Mumbai,2016,3,Mar,Summer,28.2,25.7,26.9,0.0,79,8.8,16.9,53,Clear
2016-03-18,Mumbai,2016,3,Mar,Summer,34.7,27.9,31.3,0.0,75,16.8,14.6,46,Clear
2016-03-19,Mumbai,2016,3,Mar,Summer,32.3,25.1,28.7,0.0,72,23.0,18.1,35,Clear
2016-03-20,Mumbai,2016,3,Mar,Summer,33.4,25.3,29.4,0.0,79,24.6,14.8,73,Clear
2016-03-21,Mumbai,2016,3,Mar,Summer,31.3,25.8,28.6,0.0,76,12.0,14.1,20,Clear
2016-03-22,Mumbai,2016,3,Mar,Summer,31.3,25.7,28.5,0.0,76,16.1,14.7,74,Clear
2016-03-23,Mumbai,2016,3,Mar,Summer,33.4,25.3,29.4,0.0,71,9.7,12.6,49,Clear
2016-03-24,Mumbai,2016,3,Mar,Summer,30.9,24.5,27.7,0.0,75,19.5,18.0,43,Clear
2016-03-25,Mumbai,2016,3,Mar,Summer,31.4,24.9,28.1,0.0,77,11.2,17.9,20,Clear
2016-03-26,Mumbai,2016,3,Mar,Summer,31.5,26.4,28.9,0.0,78,39.5,16.7,29,Clear
2016-03-27,Mumbai,2016,3,Mar,Summer,31.9,23.9,27.9,0.0,77,11.3,19.6,43,Clear
2016-03-28,Mumbai,2016,3,Mar,Summer,31.9,25.3,28.6,0.0,86,15.4,24.2,84,Foggy
2016-03-29,Mumbai,2016,3,Mar,Summer,32.8,26.5,29.6,0.0,79,2.6,13.6,85,Clear
2016-03-30,Mumbai,2016,3,Mar,Summer,32.0,24.4,28.2,0.0,77,31.6,21.2,58,Clear
2016-03-31,Mumbai,2016,3,Mar,Summer,33.5,25.6,29.6,0.0,69,10.6,22.8,51,Clear
2016-04-01,Mumbai,2016,4,Apr,Summer,35.7,29.7,32.7,0.0,87,31.0,25.0,55,Foggy
2016-04-02,Mumbai,2016,4,Apr,Summer,36.5,28.2,32.4,0.0,85,8.7,16.1,27,Hot
2016-04-03,Mumbai,2016,4,Apr,Summer,35.2,29.0,32.1,0.0,74,13.7,12.3,85,Clear
2016-04-04,Mumbai,2016,4,Apr,Summer,34.4,30.3,32.4,0.0,84,13.9,11.4,53,Clear
2016-04-05,Mumbai,2016,4,Apr,Summer,37.8,30.3,34.0,0.0,75,21.9,9.5,80,Hot
2016-04-06,Mumbai,2016,4,Apr,Summer,36.7,29.7,33.2,1.1,79,21.0,21.8,80,Light Rain
2016-04-07,Mumbai,2016,4,Apr,Summer,35.8,28.6,32.2,0.0,74,15.9,19.1,59,Clear
2016-04-08,Mumbai,2016,4,Apr,Summer,35.1,29.2,32.1,0.0,77,25.1,23.0,53,Clear
2016-04-09,Mumbai,2016,4,Apr,Summer,36.0,28.6,32.3,0.0,87,6.8,20.9,49,Foggy
2016-04-10,Mumbai,2016,4,Apr,Summer,35.1,28.7,31.9,0.0,90,19.8,7.5,86,Foggy
