date,ticker,sector,year,month,quarter,open,high,low,close,volume,ma_20,rsi,daily_return_pct,beta,div_yield
2020-10-02,RELIANCE,Energy,2020,10,Q4,664.26,671.05,658.41,667.11,2628918,612.55,33.9,-1.9084,1.1,0.5
2020-10-05,RELIANCE,Energy,2020,10,Q4,683.44,696.26,679.17,685.16,2473335,617.09,45.0,2.7064,1.1,0.5
2020-10-06,RELIANCE,Energy,2020,10,Q4,697.36,712.47,693.02,697.54,8692757,621.79,62.4,1.8059,1.1,0.5
2020-10-07,RELIANCE,Energy,2020,10,Q4,701.43,709.94,687.48,704.16,5850885,627.21,36.3,0.9494,1.1,0.5
2020-10-08,RELIANCE,Energy,2020,10,Q4,710.55,714.04,698.04,707.48,1428358,633.1,34.0,0.4713,1.1,0.5
2020-10-09,RELIANCE,Energy,2020,10,Q4,722.56,728.88,710.45,719.91,17377724,639.9,44.4,1.7576,1.1,0.5
2020-10-12,RELIANCE,Energy,2020,10,Q4,710.96,726.98,693.51,709.73,5473421,646.71,49.8,-1.415,1.1,0.5
2020-10-13,RELIANCE,Energy,2020,10,Q4,721.14,736.45,719.34,723.48,3687042,653.01,59.6,1.9375,1.1,0.5
2020-10-14,RELIANCE,Energy,2020,10,Q4,746.48,747.97,743.28,745.95,4181148,659.99,73.1,3.1067,1.1,0.5
2020-10-15,RELIANCE,Energy,2020,10,Q4,749.83,756.92,741.14,748.65,4164506,667.9,71.8,0.361,1.1,0.5
2020-10-16,RELIANCE,Energy,2020,10,Q4,762.11,771.39,753.87,759.96,2671353,674.74,72.7,1.5113,1.1,0.5
2020-10-19,RELIANCE,Energy,2020,10,Q4,732.89,746.72,726.2,731.66,2576517,682.13,44.1,-3.7234,1.1,0.5
2020-10-20,RELIANCE,Energy,2020,10,Q4,749.56,760.41,740.8,753.28,1435552,687.95,60.6,2.9547,1.1,0.5
2020-10-21,RELIANCE,Energy,2020,10,Q4,770.96,777.11,758.69,771.35,12159388,695.09,66.8,2.3989,1.1,0.5
2020-10-22,RELIANCE,Energy,2020,10,Q4,756.46,764.23,743.18,753.72,1892872,702.9,19.6,-2.2859,1.1,0.5
2020-10-23,RELIANCE,Energy,2020,10,Q4,721.95,733.77,713.49,722.69,9893794,709.43,41.9,-4.1175,1.1,0.5
2020-10-26,RELIANCE,Energy,2020,10,Q4,733.02,732.37,727.34,729.9,4473437,713.71,49.1,0.9981,1.1,0.5
2020-10-27,RELIANCE,Energy,2020,10,Q4,718.81,726.72,707.64,720.56,3775016,717.21,36.1,-1.2797,1.1,0.5
2020-10-28,RELIANCE,Energy,2020,10,Q4,760.18,770.68,745.0,761.91,6067556,720.27,65.9,5.7393,1.1,0.5
2020-10-29,RELIANCE,Energy,2020,10,Q4,764.31,778.11,746.9,764.12,914017,724.71,70.0,0.2898,1.1,0.5
2020-10-30,RELIANCE,Energy,2020,10,Q4,795.7,797.68,787.0,795.3,3078289,728.92,88.5,4.0801,1.1,0.5
2020-11-02,RELIANCE,Energy,2020,11,Q4,824.08,826.87,804.4,820.92,1064393,735.33,79.7,3.222,1.1,0.5
2020-11-03,RELIANCE,Energy,2020,11,Q4,841.13,860.18,827.6,843.35,5963098,742.11,76.6,2.7318,1.1,0.5
2020-11-04,RELIANCE,Energy,2020,11,Q4,854.57,872.07,845.51,858.04,1264163,749.4,68.2,1.7421,1.1,0.5
2020-11-05,RELIANCE,Energy,2020,11,Q4,858.13,863.8,852.79,861.61,4698858,757.1,56.4,0.4162,1.1,0.5
2020-11-06,RELIANCE,Energy,2020,11,Q4,851.01,865.29,840.37,851.94,1718668,764.8,41.5,-1.1227,1.1,0.5
2020-11-09,RELIANCE,Energy,2020,11,Q4,899.31,899.35,874.68,894.91,7906844,771.41,84.2,5.0445,1.1,0.5
2020-11-10,RELIANCE,Energy,2020,11,Q4,885.21,892.48,885.01,888.95,2052676,780.67,35.7,-0.6666,1.1,0.5
2020-11-11,RELIANCE,Energy,2020,11,Q4,871.06,873.99,865.15,870.89,2791171,788.94,29.2,-2.031,1.1,0.5
2020-11-12,RELIANCE,Energy,2020,11,Q4,893.26,904.64,876.27,891.92,8728771,795.19,81.8,2.4141,1.1,0.5
2020-11-13,RELIANCE,Energy,2020,11,Q4,895.89,905.18,872.72,893.83,15513703,802.35,53.6,0.2142,1.1,0.5
2020-11-16,RELIANCE,Energy,2020,11,Q4,897.84,901.31,884.38,897.52,1814963,809.04,58.7,0.4128,1.1,0.5
2020-11-17,RELIANCE,Energy,2020,11,Q4,907.36,933.13,907.18,910.53,1060535,817.34,58.8,1.4496,1.1,0.5
2020-11-18,RELIANCE,Energy,2020,11,Q4,940.78,943.42,932.45,939.62,3637592,825.2,77.3,3.1949,1.1,0.5
2020-11-19,RELIANCE,Energy,2020,11,Q4,922.39,927.39,920.5,923.68,1604308,833.61,43.7,-1.6959,1.1,0.5
2020-11-20,RELIANCE,Energy,2020,11,Q4,888.21,902.73,877.0,888.68,3253179,842.11,50.7,-3.7896,1.1,0.5
2020-11-23,RELIANCE,Energy,2020,11,Q4,902.75,903.09,893.31,898.88,4738247,850.41,51.0,1.1483,1.1,0.5
2020-11-24,RELIANCE,Energy,2020,11,Q4,921.28,926.65,908.56,923.09,5021342,858.86,57.3,2.6924,1.1,0.5
2020-11-25,RELIANCE,Energy,2020,11,Q4,920.55,922.22,912.85,917.59,3746744,868.98,63.9,-0.5951,1.1,0.5
2020-11-26,RELIANCE,Energy,2020,11,Q4,954.57,957.79,939.26,952.05,1394308,876.77,63.5,3.7556,1.1,0.5
2020-11-27,RELIANCE,Energy,2020,11,Q4,962.83,972.32,950.61,963.48,3413302,886.16,53.6,1.2001,1.1,0.5
2020-11-30,RELIANCE,Energy,2020,11,Q4,956.0,974.31,949.1,958.73,2755875,894.57,29.9,-0.4932,1.1,0.5
2020-12-01,RELIANCE,Energy,2020,12,Q4,972.03,984.48,953.6,975.72,2353125,901.46,66.5,1.7726,1.1,0.5
2020-12-02,RELIANCE,Energy,2020,12,Q4,973.05,988.3,957.73,968.24,6987569,908.08,47.2,-0.7668,1.1,0.5
2020-12-03,RELIANCE,Energy,2020,12,Q4,936.58,944.5,913.83,932.98,2765775,913.59,26.5,-3.6419,1.1,0.5
2020-12-04,RELIANCE,Energy,2020,12,Q4,952.34,968.83,926.61,950.12,2061185,917.16,40.0,1.8373,1.1,0.5
2020-12-07,RELIANCE,Energy,2020,12,Q4,932.23,949.02,916.87,935.63,1728644,922.07,22.9,-1.5251,1.1,0.5
2020-12-08,RELIANCE,Energy,2020,12,Q4,927.65,938.75,922.04,927.21,3198384,924.11,31.5,-0.8999,1.1,0.5
2020-12-09,RELIANCE,Energy,2020,12,Q4,941.5,951.75,926.73,941.73,1639129,926.02,56.2,1.5657,1.1,0.5
2020-12-10,RELIANCE,Energy,2020,12,Q4,960.11,974.97,938.8,955.76,2013746,929.56,47.6,1.4899,1.1,0.5
2020-12-11,RELIANCE,Energy,2020,12,Q4,987.86,1003.44,982.15,986.5,6831669,932.75,71.6,3.2166,1.1,0.5
2020-12-14,RELIANCE,Energy,2020,12,Q4,986.93,992.13,978.82,986.75,16365889,937.39,31.8,0.0252,1.1,0.5
2020-12-15,RELIANCE,Energy,2020,12,Q4,995.56,1003.48,975.12,999.84,2271937,941.85,74.9,1.3265,1.1,0.5
2020-12-16,RELIANCE,Energy,2020,12,Q4,1017.97,1030.29,1012.72,1020.04,1414761,946.31,47.1,2.0205,1.1,0.5
2020-12-17,RELIANCE,Energy,2020,12,Q4,1043.37,1049.04,1015.1,1040.62,1855598,950.34,43.4,2.017,1.1,0.5
2020-12-18,RELIANCE,Energy,2020,12,Q4,1082.62,1091.19,1059.83,1083.9,9459738,956.18,76.6,4.1593,1.1,0.5
2020-12-21,RELIANCE,Energy,2020,12,Q4,1092.59,1109.65,1067.63,1087.5,3371517,965.94,70.9,0.3319,1.1,0.5
2020-12-22,RELIANCE,Energy,2020,12,Q4,1159.95,1181.0,1145.62,1157.08,2441291,975.37,90.0,6.3985,1.1,0.5
2020-12-23,RELIANCE,Energy,2020,12,Q4,1135.67,1150.2,1124.05,1136.44,1172867,987.07,58.8,-1.7839,1.1,0.5
2020-12-24,RELIANCE,Energy,2020,12,Q4,1124.74,1153.42,1116.7,1128.15,6506933,998.02,60.8,-0.7294,1.1,0.5
2020-12-25,RELIANCE,Energy,2020,12,Q4,1143.9,1168.8,1134.92,1144.35,1705013,1006.82,68.2,1.4363,1.1,0.5
2020-12-28,RELIANCE,Energy,2020,12,Q4,1145.9,1173.61,1141.44,1145.38,4500730,1015.86,63.2,0.0901,1.1,0.5
2020-12-29,RELIANCE,Energy,2020,12,Q4,1146.25,1163.9,1128.05,1142.36,990981,1025.2,52.3,-0.2641,1.1,0.5
2020-12-30,RELIANCE,Energy,2020,12,Q4,1119.77,1139.01,1113.54,1119.04,9173250,1033.53,26.2,-2.0409,1.1,0.5
2020-12-31,RELIANCE,Energy,2020,12,Q4,1129.23,1153.28,1129.62,1132.1,3218098,1041.07,39.8,1.1664,1.1,0.5
2021-01-01,RELIANCE,Energy,2021,1,Q1,1158.12,1178.71,1152.11,1161.56,2330866,1051.03,67.7,2.6028,1.1,0.5
2021-01-04,RELIANCE,Energy,2021,1,Q1,1153.6,1167.3,1121.72,1150.34,1344887,1061.6,55.6,-0.9664,1.1,0.5
2021-01-05,RELIANCE,Energy,2021,1,Q1,1113.99,1128.01,1112.51,1117.92,1349107,1072.33,55.8,-2.8182,1.1,0.5
2021-01-06,RELIANCE,Energy,2021,1,Q1,1102.86,1125.05,1087.92,1100.42,612132,1081.87,37.8,-1.5655,1.1,0.5
2021-01-07,RELIANCE,Energy,2021,1,Q1,1131.97,1156.11,1118.48,1137.62,1792775,1089.8,78.7,3.3811,1.1,0.5
2021-01-08,RELIANCE,Energy,2021,1,Q1,1142.08,1161.46,1115.45,1142.3,1675111,1098.9,55.3,0.4112,1.1,0.5
2021-01-11,RELIANCE,Energy,2021,1,Q1,1186.23,1205.81,1177.31,1185.0,14787484,1106.69,59.5,3.738,1.1,0.5
2021-01-12,RELIANCE,Energy,2021,1,Q1,1180.44,1189.42,1164.93,1185.46,9341028,1116.6,61.6,0.0386,1.1,0.5
2021-01-13,RELIANCE,Energy,2021,1,Q1,1208.54,1222.98,1182.22,1208.33,5641313,1125.88,52.8,1.9292,1.1,0.5
2021-01-14,RELIANCE,Energy,2021,1,Q1,1185.47,1207.52,1179.18,1188.79,2933790,1135.29,61.8,-1.6171,1.1,0.5
2021-01-15,RELIANCE,Energy,2021,1,Q1,1192.94,1213.74,1185.61,1193.88,5185653,1142.7,36.9,0.4285,1.1,0.5
2021-01-18,RELIANCE,Energy,2021,1,Q1,1220.21,1240.14,1207.61,1221.63,2562825,1148.2,49.0,2.3244,1.1,0.5
2021-01-19,RELIANCE,Energy,2021,1,Q1,1182.52,1191.19,1181.17,1188.15,1277510,1154.91,27.2,-2.7409,1.1,0.5
2021-01-20,RELIANCE,Energy,2021,1,Q1,1149.21,1153.28,1126.87,1144.17,3746148,1156.46,46.4,-3.7015,1.1,0.5
2021-01-21,RELIANCE,Energy,2021,1,Q1,1139.85,1150.66,1120.63,1136.42,4508238,1156.85,32.0,-0.6777,1.1,0.5
2021-01-22,RELIANCE,Energy,2021,1,Q1,1141.6,1155.39,1132.25,1141.64,2415064,1157.26,62.9,0.4598,1.1,0.5
2021-01-25,RELIANCE,Energy,2021,1,Q1,1146.07,1172.44,1138.88,1150.26,1358253,1157.13,72.0,0.755,1.1,0.5
2021-01-26,RELIANCE,Energy,2021,1,Q1,1125.77,1154.41,1106.89,1128.63,1600834,1157.37,31.5,-1.8807,1.1,0.5
2021-01-27,RELIANCE,Energy,2021,1,Q1,1125.54,1126.36,1106.96,1122.43,11461267,1156.68,28.6,-0.549,1.1,0.5
2021-01-28,RELIANCE,Energy,2021,1,Q1,1124.28,1136.52,1120.44,1125.28,1322691,1156.85,32.1,0.2538,1.1,0.5
2021-01-29,RELIANCE,Energy,2021,1,Q1,1132.06,1158.02,1104.45,1131.38,3505574,1156.51,49.5,0.5418,1.1,0.5
2021-02-01,RELIANCE,Energy,2021,2,Q1,1157.33,1160.89,1140.32,1151.79,1566972,1155.0,46.9,1.8041,1.1,0.5
2021-02-02,RELIANCE,Energy,2021,2,Q1,1127.29,1139.94,1102.96,1121.99,22563244,1155.08,21.6,-2.5871,1.1,0.5
2021-02-03,RELIANCE,Energy,2021,2,Q1,1110.33,1137.1,1099.64,1113.1,2119163,1155.28,47.0,-0.7924,1.1,0.5
2021-02-04,RELIANCE,Energy,2021,2,Q1,1109.47,1123.23,1081.57,1107.17,3692640,1155.91,45.7,-0.5326,1.1,0.5
2021-02-05,RELIANCE,Energy,2021,2,Q1,1084.8,1103.26,1069.61,1079.99,3120840,1154.39,36.2,-2.4548,1.1,0.5
2021-02-08,RELIANCE,Energy,2021,2,Q1,1118.91,1122.24,1103.63,1118.4,1429023,1151.27,80.0,3.5569,1.1,0.5
2021-02-09,RELIANCE,Energy,2021,2,Q1,1107.82,1111.99,1083.61,1104.66,3118599,1147.94,30.4,-1.229,1.1,0.5
2021-02-10,RELIANCE,Energy,2021,2,Q1,1130.87,1138.24,1125.22,1130.65,1767908,1143.9,76.9,2.3532,1.1,0.5
2021-02-11,RELIANCE,Energy,2021,2,Q1,1122.63,1150.87,1115.04,1123.18,4921541,1140.02,27.8,-0.6612,1.1,0.5
2021-02-12,RELIANCE,Energy,2021,2,Q1,1127.0,1138.56,1107.2,1122.41,1814486,1136.74,33.9,-0.0683,1.1,0.5
2021-02-15,RELIANCE,Energy,2021,2,Q1,1144.71,1168.82,1142.85,1146.08,4898008,1133.17,48.7,2.1086,1.1,0.5
2021-02-16,RELIANCE,Energy,2021,2,Q1,1108.37,1122.03,1093.64,1105.14,3838228,1129.39,44.1,-3.5724,1.1,0.5
2021-02-17,RELIANCE,Energy,2021,2,Q1,1122.84,1128.79,1112.37,1122.47,2803958,1125.24,69.6,1.568,1.1,0.5
2021-02-18,RELIANCE,Energy,2021,2,Q1,1146.22,1151.14,1138.87,1141.59,2321665,1124.15,44.1,1.7035,1.1,0.5
2021-02-19,RELIANCE,Energy,2021,2,Q1,1134.28,1149.1,1105.54,1129.83,2163907,1124.41,42.5,-1.0295,1.1,0.5
2021-02-22,RELIANCE,Energy,2021,2,Q1,1118.23,1136.78,1099.06,1113.97,3847513,1123.82,61.7,-1.4043,1.1,0.5
2021-02-23,RELIANCE,Energy,2021,2,Q1,1122.28,1138.99,1096.66,1120.4,3153358,1122.01,68.2,0.5774,1.1,0.5
2021-02-24,RELIANCE,Energy,2021,2,Q1,1089.28,1110.89,1080.52,1094.61,2665223,1121.6,47.3,-2.3017,1.1,0.5
2021-02-25,RELIANCE,Energy,2021,2,Q1,1081.59,1100.19,1064.19,1077.73,5267960,1120.2,50.7,-1.5421,1.1,0.5
2021-02-26,RELIANCE,Energy,2021,2,Q1,1075.26,1085.28,1053.84,1071.82,684044,1117.83,47.0,-0.5487,1.1,0.5
2021-03-01,RELIANCE,Energy,2021,3,Q1,1058.34,1081.32,1055.43,1061.8,7232901,1114.85,29.4,-0.9342,1.1,0.5
2021-03-02,RELIANCE,Energy,2021,3,Q1,1048.88,1063.46,1042.31,1050.48,2353544,1110.35,50.7,-1.0667,1.1,0.5
2021-03-03,RELIANCE,Energy,2021,3,Q1,1022.93,1032.54,1016.92,1019.45,8842518,1106.77,40.6,-2.954,1.1,0.5
2021-03-04,RELIANCE,Energy,2021,3,Q1,1025.7,1045.77,1003.46,1027.5,1737481,1102.09,40.9,0.79,1.1,0.5
2021-03-05,RELIANCE,Energy,2021,3,Q1,1023.3,1028.45,1009.44,1019.86,4972392,1098.11,54.0,-0.7435,1.1,0.5
2021-03-08,RELIANCE,Energy,2021,3,Q1,978.48,984.01,963.63,981.3,3615271,1095.1,37.2,-3.781,1.1,0.5
2021-03-09,RELIANCE,Energy,2021,3,Q1,997.52,1003.83,991.76,995.87,5575924,1088.25,64.3,1.4853,1.1,0.5
2021-03-10,RELIANCE,Energy,2021,3,Q1,976.83,989.65,972.35,977.34,3686208,1082.81,42.6,-1.8607,1.1,0.5
2021-03-11,RELIANCE,Energy,2021,3,Q1,978.93,994.27,959.13,982.75,3107232,1075.14,62.4,0.5534,1.1,0.5
2021-03-12,RELIANCE,Energy,2021,3,Q1,982.46,987.49,974.99,978.95,4580632,1068.12,58.2,-0.3867,1.1,0.5
2021-03-15,RELIANCE,Energy,2021,3,Q1,994.51,1018.69,974.36,996.69,2144883,1060.95,67.2,1.8121,1.1,0.5
2021-03-16,RELIANCE,Energy,2021,3,Q1,976.72,981.48,965.32,979.24,3518311,1053.48,33.3,-1.7506,1.1,0.5
2021-03-17,RELIANCE,Energy,2021,3,Q1,946.71,966.72,925.95,948.61,6097486,1047.18,50.5,-3.1281,1.1,0.5
2021-03-18,RELIANCE,Energy,2021,3,Q1,958.05,978.71,937.31,957.16,6711335,1038.49,37.7,0.9006,1.1,0.5
2021-03-19,RELIANCE,Energy,2021,3,Q1,967.05,986.54,969.53,971.57,1944537,1029.27,71.8,1.5065,1.1,0.5
2021-03-22,RELIANCE,Energy,2021,3,Q1,961.14,973.08,936.55,957.97,3364704,1021.36,26.8,-1.4003,1.1,0.5
2021-03-23,RELIANCE,Energy,2021,3,Q1,966.67,984.91,952.09,963.5,5463195,1013.56,53.6,0.5776,1.1,0.5
2021-03-24,RELIANCE,Energy,2021,3,Q1,928.87,947.88,919.11,929.48,1885404,1005.71,48.0,-3.5313,1.1,0.5
2021-03-25,RELIANCE,Energy,2021,3,Q1,969.98,983.83,960.15,968.71,1341845,997.45,60.6,4.2209,1.1,0.5
2021-03-26,RELIANCE,Energy,2021,3,Q1,949.6,963.26,941.19,950.7,3348855,992.0,58.7,-1.8591,1.1,0.5
2021-03-29,RELIANCE,Energy,2021,3,Q1,979.1,995.28,956.16,979.04,5330283,985.95,55.1,2.9811,1.1,0.5
2021-03-30,RELIANCE,Energy,2021,3,Q1,966.62,976.1,952.94,971.03,558941,981.81,64.8,-0.8178,1.1,0.5
2021-03-31,RELIANCE,Energy,2021,3,Q1,964.37,982.83,949.37,967.31,625130,977.84,36.4,-0.3834,1.1,0.5
2021-04-01,RELIANCE,Energy,2021,4,Q2,959.15,970.68,940.61,963.89,3287028,975.23,32.6,-0.3532,1.1,0.5
2021-04-02,RELIANCE,Energy,2021,4,Q2,985.81,998.68,967.12,985.1,2059504,972.05,78.3,2.1998,1.1,0.5
2021-04-05,RELIANCE,Energy,2021,4,Q2,971.56,974.9,953.86,970.42,2798333,970.31,42.8,-1.4902,1.1,0.5
2021-04-06,RELIANCE,Energy,2021,4,Q2,972.54,994.68,949.24,970.57,7732301,969.77,41.1,0.0158,1.1,0.5
2021-04-07,RELIANCE,Energy,2021,4,Q2,943.77,966.21,936.5,944.61,739408,968.5,40.9,-2.6753,1.1,0.5
2021-04-08,RELIANCE,Energy,2021,4,Q2,966.71,982.43,938.31,962.33,2118252,966.86,64.8,1.8766,1.1,0.5
2021-04-09,RELIANCE,Energy,2021,4,Q2,967.4,970.07,949.98,965.6,1999048,965.84,49.9,0.3394,1.1,0.5
2021-04-12,RELIANCE,Energy,2021,4,Q2,948.36,967.42,926.95,949.13,2557383,965.18,24.7,-1.706,1.1,0.5
2021-04-13,RELIANCE,Energy,2021,4,Q2,960.86,976.14,943.25,959.25,2857202,962.8,59.1,1.0662,1.1,0.5
2021-04-14,RELIANCE,Energy,2021,4,Q2,967.28,981.65,942.26,963.68,5999285,961.8,68.4,0.4619,1.1,0.5
2021-04-15,RELIANCE,Energy,2021,4,Q2,961.84,967.49,950.53,965.3,1801576,962.55,42.6,0.1681,1.1,0.5
2021-04-16,RELIANCE,Energy,2021,4,Q2,1012.35,1021.9,1004.63,1016.99,2216586,962.96,70.5,5.3552,1.1,0.5
2021-04-19,RELIANCE,Energy,2021,4,Q2,1038.33,1053.3,1019.11,1034.75,9155446,965.23,65.7,1.7464,1.1,0.5
2021-04-20,RELIANCE,Energy,2021,4,Q2,1018.89,1028.42,1009.21,1015.96,1361817,969.07,53.8,-1.8163,1.1,0.5
2021-04-21,RELIANCE,Energy,2021,4,Q2,980.7,990.22,968.94,979.89,1877497,971.69,40.5,-3.5497,1.1,0.5
2021-04-22,RELIANCE,Energy,2021,4,Q2,958.06,972.7,940.38,961.26,10698541,974.21,56.1,-1.9013,1.1,0.5
2021-04-23,RELIANCE,Energy,2021,4,Q2,938.94,959.31,933.65,943.41,2317210,973.84,34.3,-1.857,1.1,0.5
2021-04-26,RELIANCE,Energy,2021,4,Q2,939.32,957.63,930.68,941.09,1846858,973.48,43.4,-0.2456,1.1,0.5
2021-04-27,RELIANCE,Energy,2021,4,Q2,973.32,989.7,953.03,976.83,2258752,971.58,69.2,3.7975,1.1,0.5
2021-04-28,RELIANCE,Energy,2021,4,Q2,970.87,978.02,959.69,975.37,4535322,971.87,35.7,-0.1497,1.1,0.5
2021-04-29,RELIANCE,Energy,2021,4,Q2,944.81,945.44,938.21,941.05,2460832,972.27,25.0,-3.5189,1.1,0.5
2021-04-30,RELIANCE,Energy,2021,4,Q2,949.1,969.31,928.63,946.01,6737087,971.13,71.1,0.5269,1.1,0.5
2021-05-03,RELIANCE,Energy,2021,5,Q2,916.2,930.93,897.98,917.66,995478,969.17,37.2,-2.996,1.1,0.5
2021-05-04,RELIANCE,Energy,2021,5,Q2,949.88,958.21,929.64,946.72,3994232,966.54,56.2,3.1667,1.1,0.5
2021-05-05,RELIANCE,Energy,2021,5,Q2,927.88,937.27,907.86,923.58,1636333,965.34,41.0,-2.4451,1.1,0.5
2021-05-06,RELIANCE,Energy,2021,5,Q2,922.08,933.12,906.41,920.92,1347104,964.29,68.3,-0.2877,1.1,0.5
2021-05-07,RELIANCE,Energy,2021,5,Q2,927.37,941.81,907.85,926.72,6713103,962.22,49.0,0.6304,1.1,0.5
2021-05-10,RELIANCE,Energy,2021,5,Q2,927.06,933.37,924.04,926.66,2075754,960.28,66.3,-0.0071,1.1,0.5
2021-05-11,RELIANCE,Energy,2021,5,Q2,935.47,936.69,925.67,932.02,13460814,959.16,37.9,0.579,1.1,0.5
2021-05-12,RELIANCE,Energy,2021,5,Q2,923.7,942.05,900.38,920.23,6573359,957.79,42.2,-1.2651,1.1,0.5
2021-05-13,RELIANCE,Energy,2021,5,Q2,923.82,934.78,905.4,920.47,4467852,955.62,41.6,0.0259,1.1,0.5
2021-05-14,RELIANCE,Energy,2021,5,Q2,931.56,945.45,919.86,932.61,1829923,953.38,59.7,1.3193,1.1,0.5
2021-05-17,RELIANCE,Energy,2021,5,Q2,957.68,969.66,952.28,955.15,2496703,949.16,50.1,2.4166,1.1,0.5
2021-05-18,RELIANCE,Energy,2021,5,Q2,981.55,981.06,973.13,977.7,2775762,945.18,59.7,2.3608,1.1,0.5
2021-05-19,RELIANCE,Energy,2021,5,Q2,1027.75,1025.88,1009.02,1023.38,3812616,943.27,80.9,4.6724,1.1,0.5
2021-05-20,RELIANCE,Energy,2021,5,Q2,1039.4,1052.48,1025.74,1043.21,7888563,945.44,71.9,1.9374,1.1,0.5
2021-05-21,RELIANCE,Energy,2021,5,Q2,1029.98,1027.55,1023.18,1025.29,1891408,949.54,48.5,-1.7183,1.1,0.5
2021-05-24,RELIANCE,Energy,2021,5,Q2,1010.02,1034.21,1009.05,1014.95,6486889,953.63,54.6,-1.008,1.1,0.5
2021-05-25,RELIANCE,Energy,2021,5,Q2,1026.71,1041.51,1016.4,1023.95,2032806,957.33,68.3,0.8869,1.1,0.5
2021-05-26,RELIANCE,Energy,2021,5,Q2,1008.81,1012.76,993.17,1008.94,3872665,959.68,39.0,-1.4662,1.1,0.5
2021-05-27,RELIANCE,Energy,2021,5,Q2,1001.74,1026.36,1002.43,1005.65,2107995,961.36,31.3,-0.3257,1.1,0.5
2021-05-28,RELIANCE,Energy,2021,5,Q2,1004.77,1010.58,993.21,1006.78,5319479,964.59,62.3,0.1123,1.1,0.5
2021-05-31,RELIANCE,Energy,2021,5,Q2,999.45,1015.05,985.46,1003.74,3492087,967.63,37.8,-0.3023,1.1,0.5
2021-06-01,RELIANCE,Energy,2021,6,Q2,1026.0,1033.18,1017.37,1021.62,1974993,971.93,51.8,1.7809,1.1,0.5
2021-06-02,RELIANCE,Energy,2021,6,Q2,992.38,1015.28,979.97,990.99,2940195,975.68,29.3,-2.9982,1.1,0.5
2021-06-03,RELIANCE,Energy,2021,6,Q2,978.52,987.96,960.44,974.74,4273867,979.05,45.2,-1.6397,1.1,0.5
2021-06-04,RELIANCE,Energy,2021,6,Q2,964.48,970.01,954.47,962.72,3802898,981.74,56.7,-1.2323,1.1,0.5
2021-06-07,RELIANCE,Energy,2021,6,Q2,967.94,972.86,960.8,967.74,9779188,983.54,43.5,0.521,1.1,0.5
2021-06-08,RELIANCE,Energy,2021,6,Q2,929.7,948.5,910.96,933.12,3196390,985.59,42.1,-3.5775,1.1,0.5
2021-06-09,RELIANCE,Energy,2021,6,Q2,919.98,938.88,900.32,922.04,3309485,985.65,57.6,-1.1873,1.1,0.5
2021-06-10,RELIANCE,Energy,2021,6,Q2,903.24,916.18,889.82,906.85,8044266,985.74,55.5,-1.6472,1.1,0.5
2021-06-11,RELIANCE,Energy,2021,6,Q2,929.41,936.87,922.01,925.78,1922282,985.06,55.5,2.0868,1.1,0.5
2021-06-14,RELIANCE,Energy,2021,6,Q2,924.02,940.37,916.91,925.06,15956126,984.72,29.8,-0.0772,1.1,0.5
2021-06-15,RELIANCE,Energy,2021,6,Q2,936.67,957.76,928.1,935.11,1701255,983.21,73.5,1.0866,1.1,0.5
2021-06-16,RELIANCE,Energy,2021,6,Q2,912.45,934.37,906.74,916.07,7623816,981.08,21.7,-2.0371,1.1,0.5
2021-06-17,RELIANCE,Energy,2021,6,Q2,923.95,934.99,910.57,923.95,2957986,975.72,42.7,0.8602,1.1,0.5
2021-06-18,RELIANCE,Energy,2021,6,Q2,894.71,916.4,884.88,898.74,1052629,969.75,49.2,-2.7285,1.1,0.5
2021-06-21,RELIANCE,Energy,2021,6,Q2,893.55,903.62,887.91,892.15,4809093,963.43,35.0,-0.7328,1.1,0.5
2021-06-22,RELIANCE,Energy,2021,6,Q2,907.91,914.45,900.66,909.77,11778690,957.29,69.4,1.975,1.1,0.5
2021-06-23,RELIANCE,Energy,2021,6,Q2,928.64,946.72,910.63,929.62,1093655,951.58,76.5,2.1814,1.1,0.5
2021-06-24,RELIANCE,Energy,2021,6,Q2,909.9,918.11,901.93,913.93,1055971,947.61,32.3,-1.6868,1.1,0.5
2021-06-25,RELIANCE,Energy,2021,6,Q2,882.55,891.12,873.08,886.81,1319742,943.03,34.9,-2.9676,1.1,0.5
2021-06-28,RELIANCE,Energy,2021,6,Q2,901.81,902.96,888.05,900.96,475484,937.03,76.5,1.5949,1.1,0.5
2021-06-29,RELIANCE,Energy,2021,6,Q2,935.66,955.99,930.66,937.43,3886631,931.89,71.1,4.048,1.1,0.5
2021-06-30,RELIANCE,Energy,2021,6,Q2,931.32,935.75,916.47,933.51,3812469,927.68,58.8,-0.4181,1.1,0.5
2021-07-01,RELIANCE,Energy,2021,7,Q3,892.9,895.86,877.86,894.05,4010630,924.8,34.7,-4.2273,1.1,0.5
2021-07-02,RELIANCE,Energy,2021,7,Q3,906.0,916.49,890.04,906.38,5618487,920.77,39.5,1.3796,1.1,0.5
2021-07-05,RELIANCE,Energy,2021,7,Q3,893.38,910.67,880.92,893.52,1727866,917.95,25.2,-1.4189,1.1,0.5
2021-07-06,RELIANCE,Energy,2021,7,Q3,899.66,912.9,885.59,903.49,3406858,914.24,43.4,1.116,1.1,0.5
2021-07-07,RELIANCE,Energy,2021,7,Q3,912.59,923.95,890.35,910.03,1475719,912.76,66.1,0.7234,1.1,0.5
